Date,Open,High,Low,Close,Volume,Adj Close
2006-10-02,16.99,16.99,16.99,16.99,0,16.34
2006-10-04,16.99,16.99,16.97,16.97,0,16.32
2006-10-05,16.99,16.99,16.99,16.99,0,16.34
2006-10-06,16.99,16.99,16.99,16.99,0,16.34
2006-10-11,16.95,16.95,16.95,16.95,0,16.3
2006-10-12,16.95,16.95,16.95,16.95,0,16.3
2006-10-13,16.95,16.95,16.95,16.95,0,16.3
2006-10-16,16.95,16.95,16.93,16.93,0,16.28
2006-10-17,16.95,16.95,16.95,16.95,0,16.3
2006-10-18,16.95,16.95,16.94,16.94,0,16.29
2006-10-23,16.99,16.99,16.95,16.95,0,16.3
2006-10-25,16.99,16.99,16.99,16.99,0,16.34
2006-10-26,16.99,16.99,16.99,16.99,0,16.34
2006-10-27,16.99,16.99,16.9,16.9,0,16.25
2006-10-30,16.95,16.95,16.95,16.95,0,16.3
2006-10-31,16.95,16.95,16.95,16.95,0,16.3
2006-11-01,16.95,16.95,16.95,16.95,0,16.3
2006-11-02,16.95,16.95,16.95,16.95,0,16.3
2006-11-03,16.95,16.95,16.95,16.95,0,16.3
2006-11-06,16.95,16.95,16.95,16.95,0,16.3
2006-11-07,16.95,16.95,16.95,16.95,0,16.3
2006-11-08,16.95,16.95,16.95,16.95,0,16.3
2006-11-09,16.95,16.95,16.95,16.95,0,16.3
2006-11-10,16.95,16.95,16.95,16.95,0,16.3
2006-11-13,16.95,16.95,16.95,16.95,0,16.3
2006-11-14,16.95,16.95,16.95,16.95,0,16.3
2006-11-15,16.95,16.95,16.95,16.95,0,16.3
2006-11-16,16.95,16.95,16.95,16.95,0,16.3
2006-11-17,16.95,16.95,16.95,16.95,0,16.3
2006-11-20,16.95,16.95,16.95,16.95,0,16.3
2006-11-21,16.95,16.95,16.0,16.0,0,15.39
2006-11-22,16.95,16.95,16.95,16.95,0,16.3
2006-12-01,16.95,16.95,16.95,16.95,0,16.3
2006-12-12,16.95,16.95,16.95,16.95,0,16.3
2006-12-20,16.95,16.95,16.95,16.95,0,16.3
2006-12-22,16.94,16.94,16.94,16.94,0,16.29
2006-12-25,16.94,16.94,16.94,16.94,0,16.29
2006-12-28,16.95,16.95,16.95,16.95,0,16.3
2006-12-29,16.95,16.95,16.95,16.95,0,16.3
2007-01-01,16.95,16.95,16.95,16.95,0,16.3
2007-01-02,16.95,16.95,16.95,16.95,0,16.3
2007-01-03,16.95,16.95,16.95,16.95,0,16.3
2007-01-04,16.95,16.95,16.95,16.95,0,16.3
2007-01-05,16.95,16.95,16.95,16.95,0,16.3
2007-01-08,16.95,16.95,16.95,16.95,0,16.3
2007-01-09,16.95,16.95,16.95,16.95,0,16.3
2007-01-11,16.95,16.95,16.95,16.95,0,16.3
2007-01-15,16.95,16.95,16.95,16.95,0,16.3
2007-01-16,16.95,16.95,16.95,16.95,0,16.3
2007-01-17,16.95,16.95,16.95,16.95,0,16.3
2007-01-18,16.95,16.95,16.95,16.95,0,16.3
2007-01-19,16.95,16.95,16.95,16.95,0,16.3
