Date,Open,High,Low,Close,Volume,Adj Close,clave_empresa
2008-05-30,8.65,8.65,8.65,8.65,300,8.65,PROCORPB.MX
2008-06-02,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-03,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-04,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-05,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-06,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-09,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-10,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-11,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-12,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-13,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-16,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-17,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-18,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-19,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-20,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-23,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-24,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-25,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-26,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-27,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-06-30,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-01,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-02,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-03,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-04,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-07,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-08,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-09,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-10,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-11,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-14,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-15,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-16,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-17,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-18,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-21,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-22,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-23,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-24,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-25,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-28,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-29,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-30,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-07-31,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-08-01,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-08-04,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-08-05,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-08-06,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
2008-08-07,8.65,8.65,8.65,8.65,0,8.65,PROCORPB.MX
